,Order ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
2259,CA-2015-117611,Male,Yes,73.0,Yes,Executive,0.0,High,2.0,Cat_6,A
2260,CA-2015-117611,Female,Yes,59.0,No,Lawyer,0.0,Low,1.0,Cat_2,B
2261,US-2015-137960,Male,Yes,38.0,Yes,Doctor,7.0,Average,2.0,Cat_6,A
2262,CA-2017-122994,Female,Yes,76.0,No,Lawyer,1.0,High,2.0,Cat_6,A
2263,CA-2016-131065,Female,Yes,40.0,Yes,Engineer,3.0,Low,2.0,Cat_4,D
2264,CA-2016-131065,Female,Yes,49.0,Yes,Engineer,0.0,High,2.0,Cat_4,D
2265,CA-2016-131065,Female,No,33.0,No,Homemaker,0.0,Low,2.0,Cat_4,A
2266,CA-2017-149146,Male,No,18.0,No,Healthcare,1.0,Low,2.0,Cat_6,D
2267,CA-2017-137470,Female,Yes,69.0,Yes,Lawyer,0.0,High,2.0,Cat_6,D
2268,CA-2017-105480,Male,No,22.0,Yes,Healthcare,1.0,Low,5.0,Cat_3,D
2269,CA-2017-105480,Female,No,18.0,Yes,Healthcare,0.0,Low,3.0,Cat_3,D
2270,CA-2017-164917,Female,No,20.0,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
2271,CA-2015-102036,Male,Yes,36.0,Yes,Healthcare,1.0,Low,1.0,Cat_6,A
2272,CA-2015-142944,Female,Yes,67.0,Yes,Artist,0.0,Average,2.0,Cat_3,A
2273,CA-2015-142944,Female,Yes,37.0,Yes,Artist,1.0,Average,3.0,Cat_6,D
2274,CA-2014-157882,Female,No,26.0,No,Healthcare,2.0,Low,3.0,Cat_6,D
2275,CA-2014-157882,Male,Yes,51.0,Yes,Doctor,1.0,Average,4.0,Cat_6,D
2276,CA-2014-104283,Female,Yes,67.0,Yes,Lawyer,1.0,Low,2.0,Cat_6,D
2277,CA-2014-104283,Female,No,29.0,Yes,Entertainment,1.0,Low,4.0,Cat_6,A
2278,CA-2014-104283,Female,Yes,76.0,Yes,Lawyer,0.0,Low,2.0,Cat_6,A
2279,CA-2017-142622,Male,Yes,86.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,C
2280,CA-2017-142622,Female,Yes,51.0,Yes,Homemaker,9.0,Average,2.0,Cat_6,D
2281,CA-2017-142622,Male,Yes,35.0,Yes,Entertainment,1.0,Low,2.0,Cat_3,A
2282,CA-2016-132143,Male,No,30.0,No,Doctor,3.0,Low,2.0,Cat_6,D
2283,CA-2015-153108,Male,Yes,47.0,Yes,Doctor,0.0,Average,2.0,Cat_3,A
2284,CA-2015-153108,Male,Yes,81.0,No,Lawyer,0.0,Low,1.0,Cat_6,A
2285,CA-2016-112676,Female,Yes,85.0,No,Lawyer,0.0,Low,1.0,Cat_6,A
2286,CA-2017-165687,Male,Yes,60.0,Yes,Entertainment,0.0,Average,5.0,Cat_6,A
2287,US-2017-112928,Female,No,21.0,No,Healthcare,2.0,Low,3.0,Cat_6,D
2288,CA-2017-143343,Female,No,40.0,Yes,Engineer,0.0,Low,1.0,Cat_6,A
2289,CA-2017-115154,Female,No,35.0,Yes,Homemaker,4.0,Low,1.0,Cat_3,B
2290,CA-2015-149342,Female,No,35.0,Yes,Healthcare,0.0,Low,1.0,Cat_4,A
2291,CA-2015-149342,Female,No,41.0,No,Engineer,1.0,Low,1.0,Cat_6,A
2292,CA-2015-149342,Male,No,18.0,No,Healthcare,0.0,Low,3.0,Cat_6,D
2293,CA-2015-130995,Male,No,22.0,No,Healthcare,0.0,Low,3.0,Cat_4,D
2294,CA-2017-127929,Male,Yes,61.0,Yes,Artist,0.0,Low,3.0,Cat_6,A
2295,CA-2015-113145,Male,No,23.0,No,Healthcare,0.0,Low,3.0,Cat_6,D
2296,CA-2015-113145,Male,No,31.0,No,Healthcare,1.0,Low,5.0,Cat_4,D
2297,CA-2015-113145,Male,Yes,82.0,Yes,Lawyer,0.0,High,2.0,Cat_6,A
2298,CA-2015-113145,Male,Yes,84.0,No,Executive,1.0,High,2.0,Cat_6,A
2299,CA-2015-113145,Male,Yes,41.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
2300,CA-2014-162362,Female,Yes,66.0,Yes,Artist,0.0,Average,2.0,Cat_4,D
2301,CA-2014-162362,Male,Yes,57.0,Yes,Artist,5.0,Low,2.0,Cat_6,C
2302,CA-2016-106558,Male,No,20.0,No,Healthcare,3.0,Low,4.0,Cat_2,A
2303,CA-2017-157931,Female,No,32.0,No,Homemaker,14.0,Low,1.0,Cat_6,C
2304,CA-2017-157931,Female,No,29.0,No,Homemaker,11.0,Low,1.0,Cat_6,D
2305,CA-2016-115574,Male,Yes,36.0,Yes,Executive,11.0,High,4.0,Cat_6,A
2306,CA-2015-160794,Male,Yes,38.0,Yes,Entertainment,1.0,Average,3.0,Cat_6,B
2307,CA-2017-116225,Female,Yes,43.0,No,Doctor,1.0,Low,1.0,Cat_6,A
2308,US-2017-120418,Female,No,42.0,No,Marketing,1.0,Low,1.0,Cat_6,D
2309,US-2017-120418,Female,Yes,48.0,No,Homemaker,8.0,Low,1.0,Cat_6,C
2310,US-2017-120418,Male,Yes,62.0,Yes,Artist,0.0,Low,1.0,Cat_6,B
2311,US-2017-120418,Male,No,63.0,Yes,Artist,0.0,Low,2.0,Cat_6,B
2312,US-2017-120418,Male,Yes,60.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
2313,CA-2017-122035,Male,Yes,63.0,Yes,Artist,1.0,Low,2.0,Cat_6,D
2314,CA-2017-122035,Male,Yes,62.0,Yes,Entertainment,9.0,Low,1.0,Cat_6,C
2315,CA-2017-122035,Male,Yes,40.0,No,Executive,4.0,Low,1.0,Cat_6,A
2316,CA-2017-122035,Male,Yes,63.0,Yes,Artist,0.0,Average,1.0,Cat_6,C
2317,CA-2017-122035,Male,No,19.0,No,Healthcare,6.0,Low,4.0,Cat_3,A
2318,CA-2017-122035,Female,No,21.0,No,Homemaker,8.0,Low,1.0,Cat_6,D
2319,CA-2015-117828,Male,No,21.0,No,Healthcare,1.0,Low,1.0,Cat_6,D
2320,CA-2017-165491,Male,No,22.0,No,Engineer,6.0,Low,5.0,Cat_2,D
2321,CA-2015-109470,Male,Yes,60.0,No,Lawyer,1.0,High,3.0,Cat_6,D
2322,CA-2015-109470,Male,Yes,59.0,Yes,Artist,8.0,Low,1.0,Cat_6,A
2323,CA-2015-109470,Male,Yes,73.0,No,Lawyer,1.0,High,2.0,Cat_6,A
2324,CA-2015-109470,Female,Yes,52.0,Yes,Artist,0.0,High,3.0,Cat_6,B
2325,CA-2015-105102,Female,Yes,66.0,No,Doctor,9.0,Average,2.0,Cat_6,A
2326,CA-2015-105102,Male,Yes,61.0,No,Entertainment,1.0,Low,4.0,Cat_3,B
2327,CA-2015-105102,Female,Yes,61.0,Yes,Artist,1.0,Low,1.0,Cat_6,C
2328,CA-2017-138422,Female,Yes,61.0,Yes,Artist,2.0,Average,2.0,Cat_6,C
2329,US-2015-147739,Male,Yes,59.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
2330,CA-2016-155187,Male,Yes,51.0,Yes,Artist,1.0,Low,1.0,Cat_6,B
2331,CA-2016-155187,Female,Yes,36.0,Yes,Homemaker,9.0,Low,2.0,Cat_4,C
2332,CA-2017-169285,Male,No,71.0,Yes,Executive,9.0,Low,3.0,Cat_6,B
2333,CA-2017-169285,Male,Yes,48.0,Yes,Artist,1.0,Average,2.0,Cat_6,D
2334,CA-2014-140886,Male,Yes,43.0,Yes,Entertainment,9.0,Average,2.0,Cat_6,C
2335,CA-2017-152695,Female,No,36.0,Yes,Artist,9.0,Low,1.0,Cat_6,D
2336,CA-2017-152695,Female,Yes,57.0,No,Artist,9.0,Average,3.0,Cat_6,C
2337,CA-2014-110639,Male,No,33.0,Yes,Healthcare,1.0,Low,3.0,Cat_6,A
2338,CA-2014-110639,Female,No,31.0,Yes,Artist,1.0,Low,6.0,Cat_4,A
2339,CA-2014-121727,Male,Yes,57.0,Yes,Artist,1.0,Average,3.0,Cat_6,A
2340,CA-2016-137736,Female,No,33.0,No,Homemaker,2.0,Low,4.0,Cat_3,D
2341,US-2014-143231,Male,No,30.0,Yes,Artist,1.0,Low,5.0,Cat_6,D
2342,US-2014-143231,Male,Yes,26.0,No,Doctor,8.0,Average,2.0,Cat_6,D
2343,US-2014-155894,Female,No,29.0,No,Engineer,1.0,Low,3.0,Cat_6,B
2344,CA-2016-119025,Female,No,42.0,Yes,Marketing,0.0,Low,1.0,Cat_7,B
2345,CA-2016-159373,Female,No,30.0,No,Doctor,0.0,Low,5.0,Cat_3,B
2346,CA-2016-159373,Female,No,18.0,No,Engineer,1.0,Low,5.0,Cat_2,D
2347,CA-2016-159373,Male,No,18.0,No,Healthcare,5.0,Low,4.0,Cat_6,B
2348,CA-2017-109701,Male,Yes,80.0,No,Executive,0.0,High,2.0,Cat_6,A
2349,CA-2017-109701,Male,No,35.0,No,Engineer,7.0,Low,2.0,Cat_6,A
2350,CA-2017-109701,Male,Yes,45.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
2351,CA-2017-109701,Male,No,42.0,Yes,Engineer,8.0,Low,1.0,Cat_6,B
2352,CA-2017-109701,Female,Yes,26.0,No,Healthcare,8.0,High,2.0,Cat_7,D
2353,CA-2015-111514,Male,Yes,38.0,Yes,Artist,1.0,Low,2.0,Cat_6,A
2354,CA-2015-111514,Male,Yes,41.0,Yes,Artist,1.0,Average,7.0,Cat_6,A
2355,CA-2015-111514,Male,No,45.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
2356,CA-2015-111514,Male,Yes,57.0,Yes,Artist,1.0,Low,1.0,Cat_3,A
2357,US-2014-148838,Female,No,33.0,Yes,Healthcare,5.0,Low,4.0,Cat_6,C
2358,US-2014-148838,Female,Yes,51.0,Yes,Artist,8.0,Average,2.0,Cat_6,C
2359,US-2014-148838,Male,Yes,85.0,No,Executive,1.0,Low,2.0,Cat_6,A
2360,US-2014-148838,Female,No,30.0,No,Entertainment,0.0,Low,3.0,Cat_6,D
2361,US-2014-148838,Male,Yes,38.0,Yes,Engineer,1.0,Average,3.0,Cat_4,A
2362,CA-2017-136497,Male,Yes,66.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
2363,US-2016-108637,Male,No,40.0,Yes,Artist,0.0,Low,2.0,Cat_2,D
2364,US-2016-108637,Male,Yes,83.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
2365,US-2016-108637,Male,Yes,61.0,Yes,Marketing,1.0,Average,3.0,Cat_6,C
2366,CA-2014-102295,Male,Yes,65.0,Yes,Executive,1.0,High,2.0,Cat_6,B
2367,CA-2017-123659,Male,Yes,37.0,No,Marketing,0.0,High,4.0,Cat_7,D
2368,US-2016-129469,Male,Yes,47.0,Yes,Doctor,0.0,Low,4.0,Cat_6,D
2369,US-2016-129469,Male,Yes,51.0,No,Entertainment,1.0,Average,4.0,Cat_3,D
2370,CA-2017-155152,Male,Yes,73.0,No,Lawyer,1.0,Low,1.0,Cat_6,C
2371,CA-2016-159940,Female,Yes,49.0,No,Marketing,1.0,Average,3.0,Cat_4,C
2372,CA-2016-159940,Female,Yes,73.0,Yes,Engineer,0.0,Low,2.0,Cat_6,C
2373,CA-2016-159940,Male,Yes,37.0,No,Entertainment,1.0,Average,4.0,Cat_4,A
2374,CA-2016-159940,Female,Yes,55.0,Yes,Engineer,0.0,Low,1.0,Cat_6,B
2375,CA-2017-119669,Female,No,32.0,No,Homemaker,12.0,Low,1.0,Cat_6,A
2376,US-2014-164616,Female,No,28.0,Yes,Artist,0.0,Low,3.0,Cat_6,D
2377,US-2014-164616,Female,No,50.0,No,Lawyer,0.0,Low,3.0,Cat_6,D
2378,CA-2015-148628,Male,Yes,38.0,Yes,Entertainment,1.0,Low,2.0,Cat_6,B
2379,CA-2016-118052,Female,No,28.0,No,Homemaker,8.0,Low,1.0,Cat_6,A
2380,CA-2016-118052,Male,No,46.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
2381,CA-2016-118052,Female,Yes,47.0,Yes,Artist,0.0,Low,1.0,Cat_6,C
2382,US-2017-117534,Male,Yes,39.0,Yes,Executive,8.0,High,6.0,Cat_7,A
2383,US-2017-117534,Female,No,26.0,No,Healthcare,1.0,Low,6.0,Cat_6,A
2384,US-2017-117534,Female,Yes,37.0,Yes,Homemaker,9.0,High,2.0,Cat_6,C
2385,US-2017-117534,Male,Yes,43.0,No,Homemaker,1.0,Average,2.0,Cat_3,C
2386,US-2017-117534,Female,No,27.0,No,Homemaker,1.0,Low,1.0,Cat_6,C
2387,CA-2015-145065,Male,Yes,69.0,Yes,Artist,1.0,Average,1.0,Cat_3,C
2388,CA-2015-145065,Male,Yes,47.0,Yes,Artist,9.0,Average,2.0,Cat_1,A
2389,US-2015-127040,Male,No,36.0,Yes,Artist,9.0,Low,2.0,Cat_6,B
2390,US-2015-127040,Male,Yes,43.0,Yes,Healthcare,1.0,Low,3.0,Cat_3,D
2391,US-2015-127040,Male,Yes,42.0,Yes,Entertainment,3.0,Average,4.0,Cat_6,A
2392,US-2015-127040,Male,No,29.0,Yes,Artist,0.0,Low,3.0,Cat_6,D
2393,CA-2016-128111,Female,Yes,45.0,Yes,Artist,1.0,High,4.0,Cat_6,A
2394,CA-2015-137897,Male,Yes,88.0,Yes,Artist,1.0,Low,2.0,Cat_6,C
2395,CA-2015-137897,Female,No,33.0,Yes,Engineer,1.0,Low,5.0,Cat_7,D
2396,CA-2015-137897,Male,Yes,18.0,No,Doctor,0.0,Low,4.0,Cat_6,D
2397,CA-2017-169264,Female,Yes,41.0,Yes,Homemaker,0.0,High,2.0,Cat_6,C
2398,CA-2017-169264,Female,No,28.0,Yes,Doctor,1.0,Low,3.0,Cat_6,D
2399,CA-2017-147361,Female,No,30.0,Yes,Entertainment,0.0,Low,1.0,Cat_6,D
2400,CA-2017-147361,Female,Yes,79.0,Yes,Lawyer,0.0,High,2.0,Cat_6,D
2401,CA-2017-145877,Female,No,27.0,Yes,Artist,8.0,Low,1.0,Cat_6,D
2402,CA-2017-145877,Female,Yes,53.0,Yes,Engineer,0.0,Average,4.0,Cat_6,D
2403,US-2016-110170,Female,No,43.0,Yes,Artist,14.0,Low,1.0,Cat_4,D
2404,CA-2017-108574,Male,No,19.0,No,Healthcare,1.0,Low,4.0,Cat_6,C
2405,CA-2017-108574,Male,No,26.0,No,Entertainment,1.0,Low,2.0,Cat_6,D
2406,CA-2017-108574,Female,No,67.0,No,Artist,1.0,Low,2.0,Cat_6,A
2407,CA-2017-144589,Female,No,32.0,Yes,Artist,1.0,Low,2.0,Cat_5,D
2408,CA-2017-144589,Female,No,26.0,No,Doctor,7.0,Low,4.0,Cat_6,C
2409,CA-2017-155985,Female,No,29.0,No,Engineer,0.0,Low,3.0,Cat_6,D
2410,CA-2014-162684,Female,No,33.0,Yes,Artist,9.0,Low,1.0,Cat_6,A
2411,CA-2015-142041,Male,No,22.0,No,Doctor,0.0,Low,3.0,Cat_6,A
2412,CA-2014-151295,Female,No,27.0,No,Engineer,0.0,Low,2.0,Cat_6,A
2413,CA-2014-151295,Male,No,30.0,No,Healthcare,1.0,Low,4.0,Cat_2,A
2414,CA-2016-156300,Male,No,25.0,No,Doctor,8.0,Low,4.0,Cat_6,A
2415,CA-2015-146087,Female,No,32.0,No,Marketing,8.0,Low,1.0,Cat_4,D
2416,CA-2017-168655,Male,Yes,85.0,Yes,Lawyer,8.0,Low,1.0,Cat_6,B
2417,CA-2017-168655,Male,No,29.0,Yes,Healthcare,8.0,Low,1.0,Cat_6,D
2418,CA-2016-107202,Male,Yes,56.0,Yes,Lawyer,0.0,Low,4.0,Cat_6,B
2419,CA-2017-159597,Male,Yes,52.0,Yes,Artist,0.0,Average,3.0,Cat_2,A
2420,CA-2017-159597,Female,No,25.0,No,Healthcare,0.0,Low,5.0,Cat_6,A
2421,CA-2016-155551,Female,Yes,65.0,Yes,Artist,0.0,Average,2.0,Cat_3,D
2422,CA-2016-155551,Female,Yes,49.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
2423,US-2017-147669,Female,Yes,73.0,No,Lawyer,1.0,Low,2.0,Cat_6,D
2424,US-2017-147669,Male,Yes,36.0,Yes,Doctor,2.0,Average,2.0,Cat_6,A
2425,US-2017-147669,Female,No,36.0,Yes,Engineer,4.0,Low,1.0,Cat_7,A
2426,US-2017-147669,Male,Yes,71.0,Yes,Lawyer,1.0,High,3.0,Cat_6,A
2427,CA-2016-169922,Female,Yes,55.0,Yes,Artist,0.0,Low,2.0,Cat_6,B
2428,CA-2016-169922,Male,Yes,35.0,Yes,Entertainment,1.0,Average,2.0,Cat_6,A
2429,CA-2016-169922,Male,Yes,41.0,No,Artist,0.0,Average,2.0,Cat_6,C
2430,CA-2017-100748,Male,No,42.0,Yes,Artist,1.0,Low,1.0,Cat_2,C
2431,CA-2017-129805,Male,Yes,35.0,Yes,Doctor,1.0,Low,2.0,Cat_6,A
2432,CA-2014-148586,Female,Yes,48.0,Yes,Artist,1.0,Average,2.0,Cat_1,C
2433,US-2017-112613,Female,Yes,73.0,Yes,Lawyer,1.0,High,2.0,Cat_6,A
2434,CA-2015-154746,Female,No,40.0,Yes,Doctor,1.0,Low,1.0,Cat_6,C
2435,CA-2015-154746,Female,No,29.0,Yes,Healthcare,3.0,Low,6.0,Cat_6,D
2436,CA-2017-140053,Male,No,62.0,Yes,Artist,1.0,Average,3.0,Cat_6,A
2437,CA-2014-164210,Male,Yes,89.0,Yes,Lawyer,0.0,Low,2.0,Cat_6,D
2438,CA-2014-164210,Male,Yes,86.0,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
2439,CA-2017-139948,Male,Yes,38.0,Yes,Artist,0.0,Average,3.0,Cat_6,A
2440,CA-2016-146934,Male,Yes,45.0,Yes,Executive,0.0,High,4.0,Cat_6,A
2441,CA-2016-146934,Male,No,26.0,No,Healthcare,0.0,Low,4.0,Cat_6,D
2442,CA-2016-146934,Male,Yes,55.0,Yes,Healthcare,1.0,Low,2.0,Cat_6,B
2443,CA-2016-146934,Female,Yes,52.0,Yes,Artist,1.0,Average,5.0,Cat_6,C
2444,CA-2016-146934,Male,Yes,43.0,Yes,Artist,5.0,Average,2.0,Cat_6,C
2445,CA-2016-146934,Male,No,35.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
2446,CA-2015-100573,Male,Yes,73.0,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
2447,CA-2016-119165,Male,No,41.0,Yes,Artist,4.0,Low,3.0,Cat_6,D
2448,CA-2015-128027,Male,No,27.0,Yes,Healthcare,4.0,Low,1.0,Cat_6,B
2449,CA-2016-140207,Male,Yes,35.0,Yes,Entertainment,6.0,Low,3.0,Cat_6,D
2450,CA-2017-140949,Female,Yes,63.0,Yes,Artist,0.0,Average,2.0,Cat_6,D
2451,CA-2017-140949,Male,No,41.0,Yes,Artist,0.0,Low,1.0,Cat_6,C
2452,CA-2017-140949,Male,No,53.0,No,Artist,1.0,Low,1.0,Cat_4,A
2453,CA-2017-140949,Male,No,42.0,No,Engineer,0.0,Low,1.0,Cat_6,B
2454,CA-2017-140949,Female,Yes,46.0,Yes,Artist,0.0,Average,4.0,Cat_6,A
2455,CA-2017-140949,Male,Yes,38.0,No,Entertainment,0.0,Low,2.0,Cat_6,D
2456,CA-2017-140949,Male,Yes,25.0,Yes,Doctor,1.0,Low,3.0,Cat_6,D
2457,CA-2017-140949,Female,Yes,40.0,Yes,Artist,7.0,Average,3.0,Cat_4,D
2458,CA-2017-140949,Female,Yes,55.0,Yes,Lawyer,1.0,Low,2.0,Cat_6,B
2459,CA-2017-138548,Female,No,29.0,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
2460,CA-2015-142419,Female,Yes,39.0,Yes,Artist,2.0,Low,1.0,Cat_6,A
2461,CA-2015-142419,Male,Yes,50.0,No,Doctor,1.0,Average,3.0,Cat_6,C
2462,CA-2017-148691,Female,Yes,61.0,Yes,Artist,1.0,Average,2.0,Cat_6,D
2463,CA-2017-148691,Male,Yes,56.0,Yes,Artist,0.0,Low,1.0,Cat_6,B
2464,CA-2017-148691,Male,No,40.0,Yes,Entertainment,1.0,Low,3.0,Cat_1,D
2465,CA-2017-148691,Female,Yes,86.0,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2466,CA-2017-128755,Male,No,27.0,No,Entertainment,5.0,Low,3.0,Cat_6,D
2467,CA-2017-128755,Male,No,35.0,Yes,Artist,5.0,Low,1.0,Cat_6,B
2468,CA-2017-128755,Male,Yes,56.0,Yes,Artist,5.0,Average,2.0,Cat_6,A
2469,CA-2017-128755,Female,Yes,36.0,Yes,Artist,5.0,Low,2.0,Cat_6,B
2470,US-2016-135923,Male,Yes,32.0,No,Doctor,9.0,Low,2.0,Cat_2,C
2471,US-2016-135923,Female,Yes,85.0,Yes,Lawyer,1.0,Low,2.0,Cat_6,A
2472,US-2016-135923,Female,Yes,51.0,Yes,Artist,0.0,Low,1.0,Cat_1,C
2473,CA-2016-114972,Female,No,41.0,Yes,Artist,8.0,Low,2.0,Cat_6,A
2474,CA-2016-114972,Male,Yes,42.0,No,Executive,5.0,High,4.0,Cat_6,C
2475,CA-2016-114972,Female,No,30.0,Yes,Marketing,0.0,Low,6.0,Cat_6,A
2476,CA-2016-114972,Male,Yes,42.0,Yes,Executive,0.0,High,5.0,Cat_6,D
2477,CA-2017-102750,Female,Yes,42.0,Yes,Artist,9.0,Average,3.0,Cat_6,A
2478,CA-2014-145212,Female,No,25.0,No,Healthcare,9.0,Low,5.0,Cat_7,D
2479,CA-2017-141992,Male,Yes,60.0,Yes,Executive,4.0,High,4.0,Cat_6,A
2480,CA-2017-141992,Male,No,18.0,No,Healthcare,2.0,Low,5.0,Cat_6,D
2481,CA-2017-147956,Male,Yes,36.0,Yes,Executive,0.0,Average,4.0,Cat_6,D
2482,CA-2017-126067,Male,Yes,49.0,Yes,Artist,0.0,Average,2.0,Cat_6,B
2483,CA-2017-126067,Male,Yes,42.0,Yes,Executive,1.0,High,3.0,Cat_6,D
2484,CA-2017-126067,Male,Yes,42.0,No,Artist,1.0,Average,5.0,Cat_4,A
2485,CA-2017-126067,Female,Yes,39.0,Yes,Entertainment,1.0,Average,2.0,Cat_2,B
2486,CA-2015-104514,Female,Yes,62.0,Yes,Doctor,1.0,Low,2.0,Cat_7,D
2487,CA-2015-104514,Male,Yes,47.0,Yes,Executive,0.0,High,4.0,Cat_7,A
2488,CA-2015-104514,Male,Yes,39.0,Yes,Artist,0.0,Low,3.0,Cat_6,A
2489,CA-2015-141040,Female,Yes,25.0,Yes,Artist,3.0,High,2.0,Cat_6,D
2490,CA-2015-141040,Female,No,27.0,Yes,Artist,1.0,Low,4.0,Cat_6,D
2491,CA-2014-113579,Female,No,31.0,No,Doctor,0.0,Low,4.0,Cat_6,D
2492,CA-2014-144624,Male,Yes,36.0,Yes,Artist,0.0,Low,4.0,Cat_6,D
2493,CA-2016-146206,Male,Yes,51.0,Yes,Entertainment,3.0,Low,3.0,Cat_6,C
2494,CA-2016-146206,Male,Yes,63.0,Yes,Entertainment,3.0,Low,1.0,Cat_6,A
2495,CA-2014-136644,Male,No,40.0,Yes,Artist,3.0,Low,4.0,Cat_6,A
2496,CA-2015-122371,Male,No,22.0,No,Doctor,1.0,Low,4.0,Cat_6,D
2497,CA-2015-122371,Male,Yes,52.0,Yes,Artist,9.0,Low,1.0,Cat_6,B
2498,CA-2016-126935,Male,Yes,89.0,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
2499,US-2017-133781,Female,Yes,65.0,No,Lawyer,4.0,High,3.0,Cat_6,A
2500,CA-2017-131618,Male,Yes,48.0,Yes,Artist,4.0,Average,4.0,Cat_7,C
2501,CA-2017-131618,Male,Yes,48.0,Yes,Healthcare,1.0,Average,4.0,Cat_6,A
2502,CA-2017-131618,Male,No,31.0,Yes,Healthcare,8.0,Low,1.0,Cat_6,B
2503,CA-2016-149482,Female,Yes,62.0,Yes,Artist,8.0,Average,2.0,Cat_6,B
2504,CA-2014-143917,Male,Yes,58.0,Yes,Executive,0.0,Average,4.0,Cat_6,A
2505,CA-2014-143917,Male,Yes,60.0,Yes,Artist,0.0,Low,3.0,Cat_6,B
2506,CA-2014-143917,Male,No,19.0,No,Healthcare,0.0,Low,4.0,Cat_6,D
2507,CA-2015-120397,Male,No,18.0,No,Healthcare,14.0,Low,4.0,Cat_6,A
2508,CA-2017-163902,Male,Yes,48.0,Yes,Doctor,1.0,Average,3.0,Cat_6,B
2509,CA-2017-163902,Male,No,35.0,Yes,Doctor,5.0,Low,1.0,Cat_6,A
2510,CA-2016-136812,Male,No,27.0,Yes,Doctor,5.0,Low,3.0,Cat_6,B
2511,CA-2015-102722,Male,Yes,60.0,Yes,Artist,0.0,Average,4.0,Cat_6,C
2512,CA-2017-155089,Male,No,32.0,No,Entertainment,0.0,Low,1.0,Cat_6,B
2513,CA-2016-124506,Male,Yes,40.0,Yes,Entertainment,7.0,Low,2.0,Cat_6,B
2514,CA-2016-124506,Female,No,25.0,Yes,Healthcare,0.0,Low,1.0,Cat_6,A
2515,CA-2014-106572,Male,Yes,42.0,No,Artist,1.0,Low,5.0,Cat_3,C
2516,CA-2014-128888,Male,No,26.0,No,Healthcare,8.0,Low,8.0,Cat_4,D
2517,CA-2017-123134,Male,No,27.0,Yes,Engineer,6.0,Low,1.0,Cat_6,D
2518,CA-2016-124352,Male,No,42.0,No,Artist,2.0,Low,4.0,Cat_6,A
2519,CA-2016-124352,Female,Yes,77.0,Yes,Lawyer,4.0,Low,1.0,Cat_6,A
2520,CA-2016-124352,Male,Yes,70.0,Yes,Executive,0.0,Low,1.0,Cat_7,D
2521,CA-2016-124352,Male,Yes,36.0,No,Artist,4.0,Average,2.0,Cat_6,B
2522,CA-2016-124352,Male,Yes,57.0,Yes,Lawyer,6.0,Low,3.0,Cat_6,A
2523,CA-2016-124352,Male,Yes,76.0,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
2524,CA-2015-124541,Male,Yes,77.0,Yes,Lawyer,0.0,High,2.0,Cat_6,C
2525,CA-2015-124541,Male,Yes,52.0,Yes,Artist,1.0,Low,1.0,Cat_6,D
2526,CA-2015-124541,Female,No,35.0,Yes,Artist,9.0,Low,1.0,Cat_6,A
2527,CA-2015-124541,Male,Yes,43.0,Yes,Doctor,9.0,Average,2.0,Cat_6,C
2528,CA-2015-124541,Male,No,43.0,Yes,Artist,14.0,Low,1.0,Cat_3,B
2529,CA-2014-108707,Female,Yes,62.0,Yes,Artist,14.0,High,4.0,Cat_6,B
2530,CA-2014-111500,Male,No,21.0,No,Healthcare,0.0,Low,4.0,Cat_3,D
2531,CA-2014-111500,Male,No,23.0,No,Healthcare,0.0,Low,4.0,Cat_3,A
2532,CA-2014-111500,Male,Yes,65.0,Yes,Entertainment,0.0,Average,2.0,Cat_6,B
2533,CA-2014-111500,Male,Yes,35.0,Yes,Executive,4.0,High,4.0,Cat_6,C
2534,US-2017-117723,Male,Yes,48.0,Yes,Executive,4.0,High,3.0,Cat_6,C
2535,CA-2015-143238,Male,Yes,33.0,No,Doctor,9.0,Low,2.0,Cat_6,A
2536,CA-2015-168746,Male,Yes,82.0,No,Lawyer,1.0,High,2.0,Cat_6,A
2537,CA-2015-168746,Male,Yes,45.0,No,Executive,1.0,High,4.0,Cat_6,B
2538,CA-2015-168746,Male,No,56.0,No,Marketing,1.0,Low,2.0,Cat_6,A
2539,CA-2015-113404,Female,Yes,49.0,Yes,Artist,1.0,Average,4.0,Cat_2,C
2540,CA-2015-113404,Male,Yes,30.0,Yes,Healthcare,8.0,High,3.0,Cat_2,A
